name	type	source	detector	wavelength_nominal	units
S6-D18-850.0	NIRSCWAMPLITUDE	S6	D18	850.0	AU
S6-D20-850.0	NIRSCWAMPLITUDE	S6	D20	850.0	AU
S8-D130-850.0	NIRSCWAMPLITUDE	S8	D130	850.0	AU
S8-D129-850.0	NIRSCWAMPLITUDE	S8	D129	850.0	AU
S9-D134-850.0	NIRSCWAMPLITUDE	S9	D134	850.0	AU
S49-D23-850.0	NIRSCWAMPLITUDE	S49	D23	850.0	AU
S49-D106-850.0	NIRSCWAMPLITUDE	S49	D106	850.0	AU
S48-D107-850.0	NIRSCWAMPLITUDE	S48	D107	850.0	AU
S48-D32-850.0	NIRSCWAMPLITUDE	S48	D32	850.0	AU
S54-D35-850.0	NIRSCWAMPLITUDE	S54	D35	850.0	AU
S54-D136-850.0	NIRSCWAMPLITUDE	S54	D136	850.0	AU
S46-D124-850.0	NIRSCWAMPLITUDE	S46	D124	850.0	AU
S46-D104-850.0	NIRSCWAMPLITUDE	S46	D104	850.0	AU
S46-D112-850.0	NIRSCWAMPLITUDE	S46	D112	850.0	AU
S46-D127-850.0	NIRSCWAMPLITUDE	S46	D127	850.0	AU
S47-D115-850.0	NIRSCWAMPLITUDE	S47	D115	850.0	AU
S47-D25-850.0	NIRSCWAMPLITUDE	S47	D25	850.0	AU
S52-D135-850.0	NIRSCWAMPLITUDE	S52	D135	850.0	AU
S52-D111-850.0	NIRSCWAMPLITUDE	S52	D111	850.0	AU
S17-D110-850.0	NIRSCWAMPLITUDE	S17	D110	850.0	AU
S18-D128-850.0	NIRSCWAMPLITUDE	S18	D128	850.0	AU
S45-D127-850.0	NIRSCWAMPLITUDE	S45	D127	850.0	AU
S38-D126-850.0	NIRSCWAMPLITUDE	S38	D126	850.0	AU
S39-D121-850.0	NIRSCWAMPLITUDE	S39	D121	850.0	AU
S39-D26-850.0	NIRSCWAMPLITUDE	S39	D26	850.0	AU
S40-D27-850.0	NIRSCWAMPLITUDE	S40	D27	850.0	AU
S25-D28-850.0	NIRSCWAMPLITUDE	S25	D28	850.0	AU
S25-D31-850.0	NIRSCWAMPLITUDE	S25	D31	850.0	AU
S7-D17-850.0	NIRSCWAMPLITUDE	S7	D17	850.0	AU
S18-D125-850.0	NIRSCWAMPLITUDE	S18	D125	850.0	AU
S56-D129-850.0	NIRSCWAMPLITUDE	S56	D129	850.0	AU
S47-D29-850.0	NIRSCWAMPLITUDE	S47	D29	850.0	AU
S5-D137-850.0	NIRSCWAMPLITUDE	S5	D137	850.0	AU
